BASE	ESQUEMA	TABLA	FILAS	LINEAS	ESTADO
dwh	dwh	fct_anulacion_baja_2013_01	61	62	OK
dwh	dwh	fct_anulacion_baja_2013_02	189	190	OK
dwh	dwh	fct_anulacion_baja_2013_03	195	196	OK
dwh	dwh	fct_anulacion_baja_2013_04	187	188	OK
dwh	dwh	fct_anulacion_baja_2013_05	126	127	OK
dwh	dwh	fct_anulacion_baja_2013_06	145	146	OK
dwh	dwh	fct_anulacion_baja_2013_07	225	226	OK
dwh	dwh	fct_anulacion_baja_2013_08	158	159	OK
dwh	dwh	fct_anulacion_baja_2013_09	157	158	OK
dwh	dwh	fct_anulacion_baja_2013_10	193	194	OK
dwh	dwh	fct_anulacion_baja_2013_11	181	182	OK
dwh	dwh	fct_anulacion_baja_2013_12	153	154	OK
dwh	dwh	fct_anulacion_baja_2014_01	113	114	OK
dwh	dwh	fct_anulacion_baja_2014_02	124	125	OK
dwh	dwh	fct_anulacion_baja_2014_03	192	193	OK
dwh	dwh	fct_anulacion_baja_2014_04	111	112	OK
dwh	dwh	fct_anulacion_baja_2014_05	95	96	OK
dwh	dwh	fct_anulacion_baja_2014_06	161	162	OK
dwh	dwh	fct_anulacion_baja_2014_07	96	97	OK
dwh	dwh	fct_anulacion_baja_2014_08	56	57	OK
dwh	dwh	fct_anulacion_baja_2014_09	197	198	OK
dwh	dwh	fct_anulacion_baja_2014_10	76	77	OK
dwh	dwh	fct_anulacion_baja_2014_11	75	76	OK
dwh	dwh	fct_anulacion_baja_2014_12	58	59	OK
dwh	dwh	fct_anulacion_baja_2015_01	71	72	OK
dwh	dwh	fct_anulacion_baja_2015_02	75	76	OK
dwh	dwh	fct_anulacion_baja_2015_03	103	104	OK
dwh	dwh	fct_anulacion_baja_2015_04	126	127	OK
dwh	dwh	fct_anulacion_baja_2015_05	122	123	OK
dwh	dwh	fct_anulacion_baja_2015_06	94	95	OK
dwh	dwh	fct_anulacion_baja_2015_07	110	111	OK
dwh	dwh	fct_anulacion_baja_2015_08	94	95	OK
dwh	dwh	fct_anulacion_baja_2015_09	99	100	OK
dwh	dwh	fct_anulacion_baja_2015_10	70	71	OK
dwh	dwh	fct_anulacion_baja_2015_11	81	82	OK
dwh	dwh	fct_anulacion_baja_2015_12	67	68	OK
dwh	dwh	fct_anulacion_baja_2016_01	68	69	OK
dwh	dwh	fct_anulacion_baja_2016_02	86	87	OK
dwh	dwh	fct_anulacion_baja_2016_03	66	67	OK
dwh	dwh	fct_anulacion_baja_2016_04	46	47	OK
dwh	dwh	fct_anulacion_baja_2016_05	52	53	OK
dwh	dwh	fct_anulacion_baja_2016_06	44	45	OK
dwh	dwh	fct_anulacion_baja_2016_07	46	47	OK
dwh	dwh	fct_anulacion_baja_2016_08	53	54	OK
dwh	dwh	fct_anulacion_baja_2016_09	210	211	OK
dwh	dwh	fct_anulacion_baja_2016_10	0	1	OK
dwh	dwh	fct_anulacion_baja_2016_11	0	1	OK
dwh	dwh	fct_anulacion_baja_2016_12	0	1	OK
dwh	dwh	fct_arp_sms	82657	82658	OK
dwh	dwh	fct_baja	0	1	OK
dwh	dwh	fct_baja_2004_12	7807	7808	OK
dwh	dwh	fct_baja_2005_01	17481	17482	OK
dwh	dwh	fct_baja_2005_02	5209	5210	OK
dwh	dwh	fct_baja_2005_03	3463	3464	OK
dwh	dwh	fct_baja_2005_04	2307	2308	OK
dwh	dwh	fct_baja_2005_05	51993	51994	OK
dwh	dwh	fct_baja_2005_06	6171	6172	OK
dwh	dwh	fct_baja_2005_07	40763	40764	OK
dwh	dwh	fct_baja_2005_08	10500	10501	OK
dwh	dwh	fct_baja_2005_09	4261	4262	OK
dwh	dwh	fct_baja_2005_10	4152	4153	OK
dwh	dwh	fct_baja_2005_11	57249	57250	OK
dwh	dwh	fct_baja_2005_12	38044	38045	OK
dwh	dwh	fct_baja_2006_01	27835	27836	OK
dwh	dwh	fct_baja_2006_02	13754	13755	OK
dwh	dwh	fct_baja_2006_03	8219	8220	OK
dwh	dwh	fct_baja_2006_04	8078	8079	OK
dwh	dwh	fct_baja_2006_05	18917	18918	OK
dwh	dwh	fct_baja_2006_06	9106	9107	OK
dwh	dwh	fct_baja_2006_07	43813	43814	OK
dwh	dwh	fct_baja_2006_08	12851	12852	OK
dwh	dwh	fct_baja_2006_09	12693	12694	OK
dwh	dwh	fct_baja_2006_10	49958	49959	OK
dwh	dwh	fct_baja_2006_11	22403	22404	OK
dwh	dwh	fct_baja_2006_12	41779	41780	OK
dwh	dwh	fct_baja_2007_01	15084	15085	OK
dwh	dwh	fct_baja_2007_02	51952	51953	OK
dwh	dwh	fct_baja_2007_03	17878	17879	OK
dwh	dwh	fct_baja_2007_04	14249	14250	OK
dwh	dwh	fct_baja_2007_05	16773	16774	OK
dwh	dwh	fct_baja_2007_06	17429	17430	OK
dwh	dwh	fct_baja_2007_07	51685	51686	OK
dwh	dwh	fct_baja_2007_08	75957	75958	OK
dwh	dwh	fct_baja_2007_09	18635	18636	OK
dwh	dwh	fct_baja_2007_10	19358	19359	OK
dwh	dwh	fct_baja_2007_11	14721	14722	OK
dwh	dwh	fct_baja_2007_12	26132	26133	OK
dwh	dwh	fct_baja_2008_01	34763	34764	OK
dwh	dwh	fct_baja_2008_02	62258	62259	OK
dwh	dwh	fct_baja_2008_03	116942	116943	OK
dwh	dwh	fct_baja_2008_04	17247	17248	OK
dwh	dwh	fct_baja_2008_05	18883	18884	OK
dwh	dwh	fct_baja_2008_06	20252	20253	OK
dwh	dwh	fct_baja_2008_07	18591	18592	OK
dwh	dwh	fct_baja_2008_08	18558	18559	OK
dwh	dwh	fct_baja_2008_09	15592	15593	OK
dwh	dwh	fct_baja_2008_10	10656	10657	OK
dwh	dwh	fct_baja_2008_11	17759	17760	OK
dwh	dwh	fct_baja_2008_12	9424	9425	OK
dwh	dwh	fct_baja_2009_01	11896	11897	OK
dwh	dwh	fct_baja_2009_02	13662	13663	OK
dwh	dwh	fct_baja_2009_03	10111	10112	OK
dwh	dwh	fct_baja_2009_04	8064	8065	OK
dwh	dwh	fct_baja_2009_05	12612	12613	OK
dwh	dwh	fct_baja_2009_06	98621	98622	OK
dwh	dwh	fct_baja_2009_07	10864	10865	OK
dwh	dwh	fct_baja_2009_08	537928	537929	OK
dwh	dwh	fct_baja_2009_09	223075	223076	OK
dwh	dwh	fct_baja_2009_10	80743	80744	OK
dwh	dwh	fct_baja_2009_11	198215	198216	OK
dwh	dwh	fct_baja_2009_12	7637	7638	OK
dwh	dwh	fct_baja_2010_01	172617	172618	OK
dwh	dwh	fct_baja_2010_02	70276	70277	OK
dwh	dwh	fct_baja_2010_03	60612	60613	OK
dwh	dwh	fct_baja_2010_04	55798	55799	OK
dwh	dwh	fct_baja_2010_05	50533	50534	OK
dwh	dwh	fct_baja_2010_06	45823	45824	OK
dwh	dwh	fct_baja_2010_07	4114	4115	OK
dwh	dwh	fct_baja_2010_08	45546	45547	OK
dwh	dwh	fct_baja_2010_09	79663	79664	OK
dwh	dwh	fct_baja_2010_10	3087	3088	OK
dwh	dwh	fct_baja_2010_11	80414	80415	OK
dwh	dwh	fct_baja_2010_12	42217	42218	OK
dwh	dwh	fct_baja_2011_01	35574	35575	OK
dwh	dwh	fct_baja_2011_02	38491	38492	OK
dwh	dwh	fct_baja_2011_03	35589	35590	OK
dwh	dwh	fct_baja_2011_04	29318	29319	OK
dwh	dwh	fct_baja_2011_05	33414	33415	OK
dwh	dwh	fct_baja_2011_06	33126	33127	OK
dwh	dwh	fct_baja_2011_07	8944	8945	OK
dwh	dwh	fct_baja_2011_08	65786	65787	OK
dwh	dwh	fct_baja_2011_09	35709	35710	OK
dwh	dwh	fct_baja_2011_10	44273	44274	OK
dwh	dwh	fct_baja_2011_11	31444	31445	OK
dwh	dwh	fct_baja_2011_12	49216	49217	OK
dwh	dwh	fct_baja_2012_01	43144	43145	OK
dwh	dwh	fct_baja_2012_02	45862	45863	OK
dwh	dwh	fct_baja_2012_03	44094	44095	OK
dwh	dwh	fct_baja_2012_04	39889	39890	OK
dwh	dwh	fct_baja_2012_05	42641	42642	OK
dwh	dwh	fct_baja_2012_06	52123	52124	OK
dwh	dwh	fct_baja_2012_07	53374	53375	OK
dwh	dwh	fct_baja_2012_08	50411	50412	OK
dwh	dwh	fct_baja_2012_09	48626	48627	OK
dwh	dwh	fct_baja_2012_10	46711	46712	OK
dwh	dwh	fct_baja_2012_11	44975	44976	OK
dwh	dwh	fct_baja_2012_12	53642	53643	OK
dwh	dwh	fct_baja_2013_01	52262	52263	OK
dwh	dwh	fct_baja_2013_02	50756	50757	OK
dwh	dwh	fct_baja_2013_03	51704	51705	OK
dwh	dwh	fct_baja_2013_04	59256	59257	OK
dwh	dwh	fct_baja_2013_05	46822	46823	OK
dwh	dwh	fct_baja_2013_06	60291	60292	OK
dwh	dwh	fct_baja_2013_07	57147	57148	OK
dwh	dwh	fct_baja_2013_08	53770	53771	OK
dwh	dwh	fct_baja_2013_09	52752	52753	OK
dwh	dwh	fct_baja_2013_10	59268	59269	OK
dwh	dwh	fct_baja_2013_11	55976	55977	OK
dwh	dwh	fct_baja_2013_12	51440	51441	OK
dwh	dwh	fct_baja_2014_01	51816	51817	OK
dwh	dwh	fct_baja_2014_02	55081	55082	OK
dwh	dwh	fct_baja_2014_03	56393	56394	OK
dwh	dwh	fct_baja_2014_04	61143	61144	OK
dwh	dwh	fct_baja_2014_05	65754	65755	OK
dwh	dwh	fct_baja_2014_06	57000	57001	OK
dwh	dwh	fct_baja_2014_07	60725	60726	OK
dwh	dwh	fct_baja_2014_08	53823	53824	OK
dwh	dwh	fct_baja_2014_09	51644	51645	OK
dwh	dwh	fct_baja_2014_10	53235	53236	OK
dwh	dwh	fct_baja_2014_11	47865	47866	OK
dwh	dwh	fct_baja_2014_12	53495	53496	OK
dwh	dwh	fct_baja_2015_01	64033	64034	OK
dwh	dwh	fct_baja_2015_02	58059	58060	OK
dwh	dwh	fct_baja_2015_03	51789	51790	OK
dwh	dwh	fct_baja_2015_04	52022	52023	OK
dwh	dwh	fct_baja_2015_05	81029	81030	OK
dwh	dwh	fct_baja_2015_06	65847	65848	OK
dwh	dwh	fct_baja_2015_07	57409	57410	OK
dwh	dwh	fct_baja_2015_08	85969	85970	OK
dwh	dwh	fct_baja_2015_09	58200	58201	OK
dwh	dwh	fct_baja_2015_10	71417	71418	OK
dwh	dwh	fct_baja_2015_11	50483	50484	OK
dwh	dwh	fct_baja_2015_12	60117	60118	OK
dwh	dwh	fct_baja_2016_01	38657	38658	OK
dwh	dwh	fct_baja_2016_02	56087	56088	OK
dwh	dwh	fct_baja_2016_03	19106	19107	OK
dwh	dwh	fct_baja_2016_04	95457	95458	OK
dwh	dwh	fct_baja_2016_05	87910	87911	OK
dwh	dwh	fct_baja_2016_06	19841	19842	OK
dwh	dwh	fct_baja_2016_07	104784	104785	OK
dwh	dwh	fct_baja_2016_08	70535	70536	OK
dwh	dwh	fct_baja_2016_09	73314	73315	OK
dwh	dwh	fct_baja_2016_10	58519	58520	OK
dwh	dwh	fct_baja_2016_11	39979	39980	OK
dwh	dwh	fct_baja_2016_12	86456	86457	OK
dwh	dwh	fct_baja_2017_01	65152	65153	OK
dwh	dwh	fct_baja_2017_02	66360	66361	OK
dwh	dwh	fct_baja_2017_03	23166	23167	OK
dwh	dwh	fct_baja_2017_04	75295	75296	OK
dwh	dwh	fct_baja_2017_05	64866	64867	OK
dwh	dwh	fct_baja_2017_06	45956	45957	OK
dwh	dwh	fct_baja_2017_07	126944	126945	OK
dwh	dwh	fct_baja_2017_08	40027	40028	OK
dwh	dwh	fct_baja_2017_09	109079	109080	OK
dwh	dwh	fct_baja_2017_10	66510	66511	OK
dwh	dwh	fct_baja_2017_11	75151	75152	OK
dwh	dwh	fct_baja_2017_12	0	1	OK
dwh	dwh	fct_cambio_plan	0	1	OK
dwh	dwh	fct_cambio_plan_2004_12	5518	5519	OK
dwh	dwh	fct_cambio_plan_2005_01	5340	5341	OK
dwh	dwh	fct_cambio_plan_2005_02	4393	4394	OK
dwh	dwh	fct_cambio_plan_2005_03	4950	4951	OK
dwh	dwh	fct_cambio_plan_2005_04	5340	5341	OK
dwh	dwh	fct_cambio_plan_2005_05	6034	6035	OK
dwh	dwh	fct_cambio_plan_2005_06	5548	5549	OK
dwh	dwh	fct_cambio_plan_2005_07	4921	4922	OK
dwh	dwh	fct_cambio_plan_2005_08	4947	4948	OK
dwh	dwh	fct_cambio_plan_2005_09	4404	4405	OK
dwh	dwh	fct_cambio_plan_2005_10	4465	4466	OK
dwh	dwh	fct_cambio_plan_2005_11	5118	5119	OK
dwh	dwh	fct_cambio_plan_2005_12	5434	5435	OK
dwh	dwh	fct_cambio_plan_2006_01	4872	4873	OK
dwh	dwh	fct_cambio_plan_2006_02	5169	5170	OK
dwh	dwh	fct_cambio_plan_2006_03	5553	5554	OK
dwh	dwh	fct_cambio_plan_2006_04	6392	6393	OK
dwh	dwh	fct_cambio_plan_2006_05	6071	6072	OK
dwh	dwh	fct_cambio_plan_2006_06	6018	6019	OK
dwh	dwh	fct_cambio_plan_2006_07	5750	5751	OK
dwh	dwh	fct_cambio_plan_2006_08	4991	4992	OK
dwh	dwh	fct_cambio_plan_2006_09	6047	6048	OK
dwh	dwh	fct_cambio_plan_2006_10	5423	5424	OK
dwh	dwh	fct_cambio_plan_2006_11	6250	6251	OK
dwh	dwh	fct_cambio_plan_2006_12	5501	5502	OK
dwh	dwh	fct_cambio_plan_2007_01	5431	5432	OK
dwh	dwh	fct_cambio_plan_2007_02	5088	5089	OK
dwh	dwh	fct_cambio_plan_2007_03	5101	5102	OK
dwh	dwh	fct_cambio_plan_2007_04	4527	4528	OK
dwh	dwh	fct_cambio_plan_2007_05	5001	5002	OK
dwh	dwh	fct_cambio_plan_2007_06	6287	6288	OK
dwh	dwh	fct_cambio_plan_2007_07	5136	5137	OK
dwh	dwh	fct_cambio_plan_2007_08	5458	5459	OK
dwh	dwh	fct_cambio_plan_2007_09	4953	4954	OK
dwh	dwh	fct_cambio_plan_2007_10	5520	5521	OK
dwh	dwh	fct_cambio_plan_2007_11	5023	5024	OK
dwh	dwh	fct_cambio_plan_2007_12	4647	4648	OK
dwh	dwh	fct_cambio_plan_2008_01	4658	4659	OK
dwh	dwh	fct_cambio_plan_2008_02	4332	4333	OK
dwh	dwh	fct_cambio_plan_2008_03	5410	5411	OK
dwh	dwh	fct_cambio_plan_2008_04	5269	5270	OK
dwh	dwh	fct_cambio_plan_2008_05	4624	4625	OK
dwh	dwh	fct_cambio_plan_2008_06	4999	5000	OK
dwh	dwh	fct_cambio_plan_2008_07	4604	4605	OK
dwh	dwh	fct_cambio_plan_2008_08	4562	4563	OK
dwh	dwh	fct_cambio_plan_2008_09	4807	4808	OK
dwh	dwh	fct_cambio_plan_2008_10	5321	5322	OK
dwh	dwh	fct_cambio_plan_2008_11	6412	6413	OK
dwh	dwh	fct_cambio_plan_2008_12	6118	6119	OK
dwh	dwh	fct_cambio_plan_2009_01	6262	6263	OK
dwh	dwh	fct_cambio_plan_2009_02	5666	5667	OK
dwh	dwh	fct_cambio_plan_2009_03	5820	5821	OK
dwh	dwh	fct_cambio_plan_2009_04	3731	3732	OK
dwh	dwh	fct_cambio_plan_2009_05	4902	4903	OK
dwh	dwh	fct_cambio_plan_2009_06	4704	4705	OK
dwh	dwh	fct_cambio_plan_2009_07	5715	5716	OK
dwh	dwh	fct_cambio_plan_2009_08	6924	6925	OK
dwh	dwh	fct_cambio_plan_2009_09	5625	5626	OK
dwh	dwh	fct_cambio_plan_2009_10	5349	5350	OK
dwh	dwh	fct_cambio_plan_2009_11	4292	4293	OK
dwh	dwh	fct_cambio_plan_2009_12	5406	5407	OK
dwh	dwh	fct_cambio_plan_2010_01	6510	6511	OK
dwh	dwh	fct_cambio_plan_2010_02	5707	5708	OK
dwh	dwh	fct_cambio_plan_2010_03	6329	6330	OK
dwh	dwh	fct_cambio_plan_2010_04	7591	7592	OK
dwh	dwh	fct_cambio_plan_2010_05	6401	6402	OK
dwh	dwh	fct_cambio_plan_2010_06	5507	5508	OK
dwh	dwh	fct_cambio_plan_2010_07	5531	5532	OK
dwh	dwh	fct_cambio_plan_2010_08	7875	7876	OK
dwh	dwh	fct_cambio_plan_2010_09	8365	8366	OK
dwh	dwh	fct_cambio_plan_2010_10	7646	7647	OK
dwh	dwh	fct_cambio_plan_2010_11	6054	6055	OK
dwh	dwh	fct_cambio_plan_2010_12	4474	4475	OK
dwh	dwh	fct_cambio_plan_2011_01	4831	4832	OK
dwh	dwh	fct_cambio_plan_2011_02	4405	4406	OK
dwh	dwh	fct_cambio_plan_2011_03	5714	5715	OK
dwh	dwh	fct_cambio_plan_2011_04	5664	5665	OK
dwh	dwh	fct_cambio_plan_2011_05	5674	5675	OK
dwh	dwh	fct_cambio_plan_2011_06	6273	6274	OK
dwh	dwh	fct_cambio_plan_2011_07	5696	5697	OK
dwh	dwh	fct_cambio_plan_2011_08	7264	7265	OK
dwh	dwh	fct_cambio_plan_2011_09	6664	6665	OK
dwh	dwh	fct_cambio_plan_2011_10	6841	6842	OK
dwh	dwh	fct_cambio_plan_2011_11	6453	6454	OK
dwh	dwh	fct_cambio_plan_2011_12	6793	6794	OK
dwh	dwh	fct_cambio_plan_2012_01	7756	7757	OK
dwh	dwh	fct_cambio_plan_2012_02	6755	6756	OK
dwh	dwh	fct_cambio_plan_2012_03	7167	7168	OK
dwh	dwh	fct_cambio_plan_2012_04	7511	7512	OK
dwh	dwh	fct_cambio_plan_2012_05	9820	9821	OK
dwh	dwh	fct_cambio_plan_2012_06	9088	9089	OK
dwh	dwh	fct_cambio_plan_2012_07	10728	10729	OK
dwh	dwh	fct_cambio_plan_2012_08	10534	10535	OK
dwh	dwh	fct_cambio_plan_2012_09	9116	9117	OK
dwh	dwh	fct_cambio_plan_2012_10	9504	9505	OK
dwh	dwh	fct_cambio_plan_2012_11	9425	9426	OK
dwh	dwh	fct_cambio_plan_2012_12	11281	11282	OK
dwh	dwh	fct_cambio_plan_2013_01	12304	12305	OK
dwh	dwh	fct_cambio_plan_2013_02	11535	11536	OK
dwh	dwh	fct_cambio_plan_2013_03	12145	12146	OK
dwh	dwh	fct_cambio_plan_2013_04	12003	12004	OK
dwh	dwh	fct_cambio_plan_2013_05	14196	14197	OK
dwh	dwh	fct_cambio_plan_2013_06	13583	13584	OK
dwh	dwh	fct_cambio_plan_2013_07	14637	14638	OK
dwh	dwh	fct_cambio_plan_2013_08	13768	13769	OK
dwh	dwh	fct_cambio_plan_2013_09	12707	12708	OK
dwh	dwh	fct_cambio_plan_2013_10	12956	12957	OK
dwh	dwh	fct_cambio_plan_2013_11	13646	13647	OK
dwh	dwh	fct_cambio_plan_2013_12	13335	13336	OK
dwh	dwh	fct_cambio_plan_2014_01	14629	14630	OK
dwh	dwh	fct_cambio_plan_2014_02	12699	12700	OK
dwh	dwh	fct_cambio_plan_2014_03	14695	14696	OK
dwh	dwh	fct_cambio_plan_2014_04	15929	15930	OK
dwh	dwh	fct_cambio_plan_2014_05	24820	24821	OK
dwh	dwh	fct_cambio_plan_2014_06	20643	20644	OK
dwh	dwh	fct_cambio_plan_2014_07	22443	22444	OK
dwh	dwh	fct_cambio_plan_2014_08	18784	18785	OK
dwh	dwh	fct_cambio_plan_2014_09	18938	18939	OK
dwh	dwh	fct_cambio_plan_2014_10	14292	14293	OK
dwh	dwh	fct_cambio_plan_2014_11	16170	16171	OK
dwh	dwh	fct_cambio_plan_2014_12	17415	17416	OK
dwh	dwh	fct_cambio_plan_2015_01	16953	16954	OK
dwh	dwh	fct_cambio_plan_2015_02	15247	15248	OK
dwh	dwh	fct_cambio_plan_2015_03	15646	15647	OK
dwh	dwh	fct_cambio_plan_2015_04	15751	15752	OK
dwh	dwh	fct_cambio_plan_2015_05	15919	15920	OK
dwh	dwh	fct_cambio_plan_2015_06	19629	19630	OK
dwh	dwh	fct_cambio_plan_2015_07	16069	16070	OK
dwh	dwh	fct_cambio_plan_2015_08	16136	16137	OK
dwh	dwh	fct_cambio_plan_2015_09	15554	15555	OK
dwh	dwh	fct_cambio_plan_2015_10	16928	16929	OK
dwh	dwh	fct_cambio_plan_2015_11	16341	16342	OK
dwh	dwh	fct_cambio_plan_2015_12	15871	15872	OK
dwh	dwh	fct_cambio_plan_2016_01	15220	15221	OK
dwh	dwh	fct_cambio_plan_2016_02	12790	12791	OK
dwh	dwh	fct_cambio_plan_2016_03	15692	15693	OK
dwh	dwh	fct_cambio_plan_2016_04	14463	14464	OK
dwh	dwh	fct_cambio_plan_2016_05	16137	16138	OK
dwh	dwh	fct_cambio_plan_2016_06	15342	15343	OK
dwh	dwh	fct_cambio_plan_2016_07	18271	18272	OK
dwh	dwh	fct_cambio_plan_2016_08	18269	18270	OK
dwh	dwh	fct_cambio_plan_2016_09	15560	15561	OK
dwh	dwh	fct_cambio_plan_2016_10	13973	13974	OK
dwh	dwh	fct_cambio_plan_2016_11	15797	15798	OK
dwh	dwh	fct_cambio_plan_2016_12	16102	16103	OK
dwh	dwh	fct_cambio_plan_2017_01	16928	16929	OK
dwh	dwh	fct_cambio_plan_2017_02	14896	14897	OK
dwh	dwh	fct_cambio_plan_2017_03	16725	16726	OK
dwh	dwh	fct_cambio_plan_2017_04	14506	14507	OK
dwh	dwh	fct_cambio_plan_2017_05	16044	16045	OK
dwh	dwh	fct_cambio_plan_2017_06	16464	16465	OK
dwh	dwh	fct_cambio_plan_2017_07	15725	15726	OK
dwh	dwh	fct_cambio_plan_2017_08	16456	16457	OK
dwh	dwh	fct_cambio_plan_2017_09	18782	18783	OK
dwh	dwh	fct_cambio_plan_2017_10	18916	18917	OK
dwh	dwh	fct_cambio_plan_2017_11	19418	19419	OK
dwh	dwh	fct_cambio_plan_2017_12	16949	16950	OK
dwh	dwh	fct_cambio_plan_2018_01	18742	18743	OK
dwh	dwh	fct_cambio_plan_2018_02	16613	16614	OK
dwh	dwh	fct_cambio_plan_2018_03	17224	17225	OK
dwh	dwh	fct_cambio_plan_2018_04	18972	18973	OK
dwh	dwh	fct_cambio_plan_2018_05	17746	17747	OK
dwh	dwh	fct_cambio_plan_2018_06	16273	16274	OK
dwh	dwh	fct_cambio_plan_2018_07	20044	20045	OK
dwh	dwh	fct_cambio_plan_2018_08	15460	15461	OK
dwh	dwh	fct_cambio_plan_2018_09	15943	15944	OK
dwh	dwh	fct_cambio_plan_2018_10	13643	13644	OK
dwh	dwh	fct_cambio_plan_2018_11	13647	13648	OK
dwh	dwh	fct_cambio_plan_2018_12	11697	11698	OK
dwh	dwh	fct_cambio_plan_2019_01	8621	8622	OK
dwh	dwh	fct_cambio_plan__	0	1	OK
dwh	dwh	fct_cambio_tecnologia	0	1	OK
dwh	dwh	fct_cambio_tecnologia_2004_12	6637	6638	OK
dwh	dwh	fct_cambio_tecnologia_2005_01	5738	5739	OK
dwh	dwh	fct_cambio_tecnologia_2005_02	5094	5095	OK
dwh	dwh	fct_cambio_tecnologia_2005_03	5597	5598	OK
dwh	dwh	fct_cambio_tecnologia_2005_04	6295	6296	OK
dwh	dwh	fct_cambio_tecnologia_2005_05	6685	6686	OK
dwh	dwh	fct_cambio_tecnologia_2005_06	6590	6591	OK
dwh	dwh	fct_cambio_tecnologia_2005_07	5815	5816	OK
dwh	dwh	fct_cambio_tecnologia_2005_08	5798	5799	OK
dwh	dwh	fct_cambio_tecnologia_2005_09	5392	5393	OK
dwh	dwh	fct_cambio_tecnologia_2005_10	5913	5914	OK
dwh	dwh	fct_cambio_tecnologia_2005_11	5630	5631	OK
dwh	dwh	fct_cambio_tecnologia_2005_12	8134	8135	OK
dwh	dwh	fct_cambio_tecnologia_2006_01	5800	5801	OK
dwh	dwh	fct_cambio_tecnologia_2006_02	5242	5243	OK
dwh	dwh	fct_cambio_tecnologia_2006_03	5248	5249	OK
dwh	dwh	fct_cambio_tecnologia_2006_04	4648	4649	OK
dwh	dwh	fct_cambio_tecnologia_2006_05	5201	5202	OK
dwh	dwh	fct_cambio_tecnologia_2006_06	4492	4493	OK
dwh	dwh	fct_cambio_tecnologia_2006_07	4555	4556	OK
dwh	dwh	fct_cambio_tecnologia_2006_08	4238	4239	OK
dwh	dwh	fct_cambio_tecnologia_2006_09	3997	3998	OK
dwh	dwh	fct_cambio_tecnologia_2006_10	3636	3637	OK
dwh	dwh	fct_cambio_tecnologia_2006_11	3282	3283	OK
dwh	dwh	fct_cambio_tecnologia_2006_12	4229	4230	OK
dwh	dwh	fct_cambio_tecnologia_2007_01	3501	3502	OK
dwh	dwh	fct_cambio_tecnologia_2007_02	3080	3081	OK
dwh	dwh	fct_cambio_tecnologia_2007_03	3058	3059	OK
dwh	dwh	fct_cambio_tecnologia_2007_04	2426	2427	OK
dwh	dwh	fct_cambio_tecnologia_2007_05	2492	2493	OK
dwh	dwh	fct_cambio_tecnologia_2007_06	2996	2997	OK
dwh	dwh	fct_cambio_tecnologia_2007_07	2786	2787	OK
dwh	dwh	fct_cambio_tecnologia_2007_08	1821	1822	OK
dwh	dwh	fct_cambio_tecnologia_2007_09	1336	1337	OK
dwh	dwh	fct_cambio_tecnologia_2007_10	1583	1584	OK
dwh	dwh	fct_cambio_tecnologia_2007_11	1591	1592	OK
dwh	dwh	fct_cambio_tecnologia_2007_12	1870	1871	OK
dwh	dwh	fct_cambio_tecnologia_2008_01	1336	1337	OK
dwh	dwh	fct_cambio_tecnologia_2008_02	1147	1148	OK
dwh	dwh	fct_cambio_tecnologia_2008_03	1093	1094	OK
dwh	dwh	fct_cambio_tecnologia_2008_04	1330	1331	OK
dwh	dwh	fct_cambio_tecnologia_2008_05	858	859	OK
dwh	dwh	fct_cambio_tecnologia_2008_06	660	661	OK
dwh	dwh	fct_cambio_tecnologia_2008_07	682	683	OK
dwh	dwh	fct_cambio_tecnologia_2008_08	495	496	OK
dwh	dwh	fct_cambio_tecnologia_2008_09	382	383	OK
dwh	dwh	fct_cambio_tecnologia_2008_10	327	328	OK
dwh	dwh	fct_cambio_tecnologia_2008_11	347	348	OK
dwh	dwh	fct_cambio_tecnologia_2008_12	782	783	OK
dwh	dwh	fct_cambio_tecnologia_2009_01	522	523	OK
dwh	dwh	fct_cambio_tecnologia_2009_02	256	257	OK
dwh	dwh	fct_cambio_tecnologia_2009_03	185	186	OK
dwh	dwh	fct_cambio_tecnologia_2009_04	124	125	OK
dwh	dwh	fct_cambio_tecnologia_2009_05	131	132	OK
dwh	dwh	fct_cambio_tecnologia_2009_06	126	127	OK
dwh	dwh	fct_cambio_tecnologia_2009_07	108	109	OK
dwh	dwh	fct_cambio_tecnologia_2009_08	70	71	OK
dwh	dwh	fct_cambio_tecnologia_2009_09	34	35	OK
dwh	dwh	fct_cambio_tecnologia_2009_10	50	51	OK
dwh	dwh	fct_cambio_tecnologia_2009_11	11	12	OK
dwh	dwh	fct_cambio_tecnologia_2009_12	7	8	OK
dwh	dwh	fct_cambio_tecnologia_2010_01	5	6	OK
dwh	dwh	fct_cambio_tecnologia_2010_02	11	12	OK
dwh	dwh	fct_cambio_tecnologia_2010_03	14	15	OK
dwh	dwh	fct_cambio_tecnologia_2010_04	0	1	OK
dwh	dwh	fct_cambio_tecnologia_2010_05	1	2	OK
dwh	dwh	fct_cambio_tecnologia_2010_06	3	4	OK
dwh	dwh	fct_cambio_tecnologia_2010_07	5	6	OK
dwh	dwh	fct_cambio_tecnologia_2010_08	3	4	OK
dwh	dwh	fct_cambio_tecnologia_2010_09	3	4	OK
dwh	dwh	fct_cambio_tecnologia_2010_10	1	2	OK
dwh	dwh	fct_cambio_tecnologia_2010_11	1	2	OK
dwh	dwh	fct_cambio_tecnologia_2010_12	0	1	OK
